"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1973-01-01","1973","01","01","","-5.6","","-20.0","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1973-01-02","1973","01","02","","-5.0","","-19.4","","-12.2","","30.2","","0.0","","0.0","","3.0","","3.0","","13","","32","","84",""
"1973-01-03","1973","01","03","","-18.3","","-26.1","","-22.2","","40.2","","0.0","","0.0","","0.8","","0.8","","15","","32","","60",""
"1973-01-04","1973","01","04","","-25.6","","-33.3","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1973-01-05","1973","01","05","","-28.3","","-36.1","","-32.2","","50.2","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1973-01-06","1973","01","06","","-28.9","","-35.6","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1973-01-07","1973","01","07","","-28.9","","-37.8","","-33.4","","51.4","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1973-01-08","1973","01","08","","-21.7","","-34.4","","-28.1","","46.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1973-01-09","1973","01","09","","-14.4","","-22.8","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","15","","25","","34",""
"1973-01-10","1973","01","10","","-8.9","","-18.3","","-13.6","","31.6","","0.0","","0.0","T","0.3","","0.0","T","15","","20","","34",""
"1973-01-11","1973","01","11","","-10.0","","-20.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"1973-01-12","1973","01","12","","-6.1","","-17.8","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"1973-01-13","1973","01","13","","-2.2","","-15.0","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"1973-01-14","1973","01","14","","1.1","","-7.2","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","15","","29","","56",""
"1973-01-15","1973","01","15","","6.7","","-8.9","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
