"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1980-01-01","1980","01","01","","-8.6","","-15.4","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","6","","6","","37",""
"1980-01-02","1980","01","02","","-13.7","","-20.2","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1980-01-03","1980","01","03","","-9.0","","-14.5","","-11.8","","29.8","","0.0","","0.0","","6.6","","5.8","","6","","","","<31",""
"1980-01-04","1980","01","04","","-13.6","","-24.6","","-19.1","","37.1","","0.0","","0.0","","0.4","","0.2","","13","","","","<31",""
"1980-01-05","1980","01","05","","-18.7","","-26.3","","-22.5","","40.5","","0.0","","0.0","","0.0","T","0.0","T","13","","3","","41",""
"1980-01-06","1980","01","06","","-20.1","","-27.4","","-23.8","","41.8","","0.0","","0.0","","0.0","T","0.0","T","13","","34","","39",""
"1980-01-07","1980","01","07","","-26.2","","-33.0","","-29.6","","47.6","","0.0","","0.0","","1.0","","0.8","","14","","31","","39",""
"1980-01-08","1980","01","08","","-28.2","","-34.0","","-31.1","","49.1","","0.0","","0.0","","0.0","T","0.0","T","14","","29","","41",""
"1980-01-09","1980","01","09","","-27.6","","-35.5","","-31.6","","49.6","","0.0","","0.0","","0.2","","0.2","","10","","","","<31",""
"1980-01-10","1980","01","10","","-24.0","","-35.6","","-29.8","","47.8","","0.0","","0.0","","4.0","","3.6","","10","","4","","37",""
"1980-01-11","1980","01","11","","-23.8","","-33.1","","-28.5","","46.5","","0.0","","0.0","","1.2","","1.0","","15","","12","","33",""
"1980-01-12","1980","01","12","","-6.3","","-25.5","","-15.9","","33.9","","0.0","","0.0","","0.2","","0.2","","15","","14","","61",""
"1980-01-13","1980","01","13","","-9.6","","-21.3","","-15.5","","33.5","","0.0","","0.0","","0.0","T","0.0","T","8","","32","","56",""
"1980-01-14","1980","01","14","","-5.4","","-19.4","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","8","","15","","37",""
"1980-01-15","1980","01","15","","-2.5","","-14.5","","-8.5","","26.5","","0.0","","0.0","T","1.0","","1.0","","9","","23","","50",""
"1980-01-16","1980","01","16","","-2.7","","-13.4","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"1980-01-17","1980","01","17","","-3.9","","-12.2","","-8.1","","26.1","","0.0","","0.0","","6.0","","5.2","","9","","34","","37",""
"1980-01-18","1980","01","18","","-3.9","","-17.4","","-10.7","","28.7","","0.0","","0.0","","0.0","T","0.0","T","13","","33","","44",""
"1980-01-19","1980","01","19","","-11.4","","-17.7","","-14.6","","32.6","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1980-01-20","1980","01","20","","-6.7","","-16.3","","-11.5","","29.5","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1980-01-21","1980","01","21","","-1.2","","-12.5","","-6.9","","24.9","","0.0","","0.0","","0.4","","0.4","","13","","31","","41",""
"1980-01-22","1980","01","22","","-9.3","","-17.0","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1980-01-23","1980","01","23","","5.2","","-11.9","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","13","","30","","56",""
"1980-01-24","1980","01","24","","2.9","","-19.1","","-8.1","","26.1","","0.0","","0.0","","1.4","","1.0","","10","","1","","63",""
"1980-01-25","1980","01","25","","-18.6","","-23.1","","-20.9","","38.9","","0.0","","0.0","","0.2","","0.2","","11","","36","","37",""
"1980-01-26","1980","01","26","","-20.0","","-22.0","","-21.0","","39.0","","0.0","","0.0","","3.0","","2.6","","11","","36","","37",""
"1980-01-27","1980","01","27","","-20.9","","-28.8","","-24.9","","42.9","","0.0","","0.0","","1.4","","1.0","","13","","","","<31",""
"1980-01-28","1980","01","28","","-22.3","","-31.1","","-26.7","","44.7","","0.0","","0.0","","0.4","","0.2","","13","","","","<31",""
"1980-01-29","1980","01","29","","-22.3","","-33.1","","-27.7","","45.7","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1980-01-30","1980","01","30","","-18.4","","-27.6","","-23.0","","41.0","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1980-01-31","1980","01","31","","-16.5","","-27.8","","-22.2","","40.2","","0.0","","0.0","","0.0","","0.0","","13","","14","","37",""
"1980-02-01","1980","02","01","","-9.8","","-16.6","","-13.2","","31.2","","0.0","","0.0","","0.0","","0.0","","13","","11","","48",""
"1980-02-02","1980","02","02","","-7.9","","-15.6","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
