"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1984-01-01","1984","01","01","","-3.5","","-10.5","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1984-01-02","1984","01","02","","4.3","","-10.2","","-3.0","","21.0","","0.0","","1.4","","0.0","","1.4","","12","","27","","33",""
"1984-01-03","1984","01","03","","4.4","","-7.7","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","8","","28","","56",""
"1984-01-04","1984","01","04","","5.5","","-8.5","","-1.5","","19.5","","0.0","","0.8","","0.0","","0.8","","7","","25","","39",""
"1984-01-05","1984","01","05","","4.0","","-4.4","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","6","","27","","41",""
"1984-01-06","1984","01","06","","-0.1","","-5.6","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1984-01-07","1984","01","07","","-3.5","","-13.0","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1984-01-08","1984","01","08","","-8.6","","-14.7","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1984-01-09","1984","01","09","","-14.4","","-24.1","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1984-01-10","1984","01","10","","-13.7","","-21.6","","-17.7","","35.7","","0.0","","0.0","","0.0","T","0.0","T","5","","9","","33",""
"1984-01-11","1984","01","11","","-16.0","","-19.9","","-18.0","","36.0","","0.0","","0.0","","1.6","","1.2","","5","","","","<31",""
"1984-01-12","1984","01","12","","-11.0","","-19.1","","-15.1","","33.1","","0.0","","0.0","T","0.4","","0.2","","6","","","","<31",""
"1984-01-13","1984","01","13","","-13.3","","-27.6","","-20.5","","38.5","","0.0","","0.0","","1.0","","1.0","","6","","5","","41",""
"1984-01-14","1984","01","14","","-20.0","","-31.2","","-25.6","","43.6","","0.0","","0.0","","0.0","T","0.0","T","6","","22","","31",""
"1984-01-15","1984","01","15","","-9.1","","-21.0","","-15.1","","33.1","","0.0","","0.0","","0.2","","0.2","","6","","","","<31",""
"1984-01-16","1984","01","16","","-10.0","","-27.3","","-18.7","","36.7","","0.0","","0.0","","0.2","","0.0","T","6","","34","","41",""
"1984-01-17","1984","01","17","","-23.4","","-31.3","","-27.4","","45.4","","0.0","","0.0","","0.0","","0.0","","6","","31","","33",""
"1984-01-18","1984","01","18","","-19.3","","-28.7","","-24.0","","42.0","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1984-01-19","1984","01","19","","-25.3","","-33.4","","-29.4","","47.4","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1984-01-20","1984","01","20","","-10.2","","-32.2","","-21.2","","39.2","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1984-01-21","1984","01","21","","-14.8","","-24.0","","-19.4","","37.4","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"1984-01-22","1984","01","22","","-3.7","","-20.8","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","6","","15","","33",""
"1984-01-23","1984","01","23","","2.3","","-11.1","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","6","","28","","39",""
"1984-01-24","1984","01","24","","1.6","","-16.4","","-7.4","","25.4","","0.0","","0.0","","0.2","","0.0","T","6","","30","","44",""
"1984-01-25","1984","01","25","","-6.9","","-16.6","","-11.8","","29.8","","0.0","","0.0","","4.0","","3.2","","7","","33","","33",""
"1984-01-26","1984","01","26","","-10.0","","-26.0","","-18.0","","36.0","","0.0","","0.0","","0.0","T","0.0","T","10","","34","","46",""
"1984-01-27","1984","01","27","","5.3","","-16.8","","-5.8","","23.8","","0.0","","1.0","","0.0","T","1.0","","10","","31","","70",""
"1984-01-28","1984","01","28","","3.4","","-5.5","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"1984-01-29","1984","01","29","","-0.5","","-8.8","","-4.7","","22.7","","0.0","","0.0","","0.0","T","0.0","T","5","","30","","46",""
"1984-01-30","1984","01","30","","2.0","","-9.4","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","5","","22","","35",""
"1984-01-31","1984","01","31","","3.5","","-5.0","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
