"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1997-01-01","1997","01","01","","-1.8","","-21.5","","-11.7","","29.7","","0.0","","0.0","","1.4","","0.4","","27","","","","",""
"1997-01-02","1997","01","02","","-14.9","","-21.4","","-18.2","","36.2","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"1997-01-03","1997","01","03","","-11.5","","-20.5","","-16.0","","34.0","","0.0","","0.0","","2.4","","2.4","","30","","","","",""
"1997-01-04","1997","01","04","","-15.2","","-24.4","","-19.8","","37.8","","0.0","","0.0","T","0.0","T","0.0","T","30","","","","",""
"1997-01-05","1997","01","05","","-14.1","","-27.1","","-20.6","","38.6","","0.0","","0.0","","0.2","","0.2","","30","","","","",""
"1997-01-06","1997","01","06","","-15.5","","-27.2","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
"1997-01-07","1997","01","07","","-10.4","","-24.6","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","30","","","","",""
"1997-01-08","1997","01","08","","-7.4","","-24.7","","-16.1","","34.1","","0.0","","0.0","","2.0","","0.4","","31","","","","",""
"1997-01-09","1997","01","09","","-24.7","","-34.5","","-29.6","","47.6","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"1997-01-10","1997","01","10","","-31.8","","-37.5","","-34.7","","52.7","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"1997-01-11","1997","01","11","","-30.3","","-38.5","","-34.4","","52.4","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"1997-01-12","1997","01","12","","-25.0","","-37.6","","-31.3","","49.3","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"1997-01-13","1997","01","13","","-13.0","","-25.6","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"1997-01-14","1997","01","14","","-3.1","","-23.5","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"1997-01-15","1997","01","15","","-2.4","","-33.1","","-17.8","","35.8","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"1997-01-16","1997","01","16","","-27.6","","-37.0","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"1997-01-17","1997","01","17","","-11.9","","-35.2","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","31","","","","",""
"1997-01-18","1997","01","18","","2.5","","-13.4","","-5.5","","23.5","","0.0","","0.4","","0.0","T","0.4","","31","","","","",""
"1997-01-19","1997","01","19","","-4.5","","-14.7","","-9.6","","27.6","","0.0","","0.0","","0.0","","0.0","","31","","","","",""
"1997-01-20","1997","01","20","","-6.5","","-15.6","","-11.1","","29.1","","0.0","","0.0","","0.8","","0.8","","32","","","","",""
"1997-01-21","1997","01","21","","-11.7","","-20.3","","-16.0","","34.0","","0.0","","0.0","","5.4","","5.4","","36","","","","",""
"1997-01-22","1997","01","22","","-16.9","","-24.0","","-20.5","","38.5","","0.0","","0.0","","0.4","","0.4","","36","","","","",""
"1997-01-23","1997","01","23","","-16.6","","-24.5","","-20.6","","38.6","","0.0","","0.0","","1.8","","1.8","","37","","","","",""
"1997-01-24","1997","01","24","","-24.5","","-34.2","","-29.4","","47.4","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"1997-01-25","1997","01","25","","-28.5","","-39.8","","-34.2","","52.2","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"1997-01-26","1997","01","26","","-31.3","","-43.3","","-37.3","","55.3","","0.0","","0.0","","0.0","T","0.0","T","37","","","","",""
"1997-01-27","1997","01","27","","-26.4","","-40.9","","-33.7","","51.7","","0.0","","0.0","","0.2","","0.2","","37","","","","",""
"1997-01-28","1997","01","28","","-24.3","","-34.0","","-29.2","","47.2","","0.0","","0.0","","2.0","","2.0","","38","","","","",""
"1997-01-29","1997","01","29","","-7.5","","-31.8","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-01-30","1997","01","30","","1.4","","-10.4","","-4.5","","22.5","","0.0","","1.0","","0.0","T","1.0","","38","","","","",""
"1997-01-31","1997","01","31","","3.1","","-10.5","","-3.7","","21.7","","0.0","","0.0","","0.2","","0.2","","38","","","","",""
"1997-02-01","1997","02","01","","-3.5","","-8.2","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"1997-02-02","1997","02","02","","-4.7","","-7.6","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-03","1997","02","03","","-5.4","","-16.9","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-04","1997","02","04","","-7.4","","-16.4","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"1997-02-05","1997","02","05","","-9.8","","-18.7","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-06","1997","02","06","","-5.2","","-16.7","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"1997-02-07","1997","02","07","","-4.6","","-15.1","","-9.9","","27.9","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"1997-02-08","1997","02","08","","-7.5","","-18.0","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"1997-02-09","1997","02","09","","-3.6","","-11.9","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-10","1997","02","10","","-6.1","","-11.5","","-8.8","","26.8","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-11","1997","02","11","","-6.1","","-22.1","","-14.1","","32.1","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"1997-02-12","1997","02","12","","-8.7","","-20.3","","-14.5","","32.5","","0.0","","0.0","","0.6","","0.6","","38","","","","",""
"1997-02-13","1997","02","13","","-6.1","","-17.1","","-11.6","","29.6","","0.0","","0.0","","0.4","","0.3","","39","","","","",""
"1997-02-14","1997","02","14","","-10.5","","-20.8","","-15.7","","33.7","","0.0","","0.0","","1.0","","1.0","","40","","","","",""
"1997-02-15","1997","02","15","","-13.0","","-18.8","","-15.9","","33.9","","0.0","","0.0","","0.6","","0.6","","40","","","","",""
"1997-02-16","1997","02","16","","0.5","","-13.1","","-6.3","","24.3","","0.0","","0.0","","0.4","","0.4","","40","","","","",""
"1997-02-17","1997","02","17","","-1.5","","-13.5","","-7.5","","25.5","","0.0","","0.0","T","1.2","","1.2","","41","","","","",""
"1997-02-18","1997","02","18","","-9.3","","-13.8","","-11.6","","29.6","","0.0","","0.0","","0.4","","0.4","","41","","","","",""
"1997-02-19","1997","02","19","","-1.1","","-12.3","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"1997-02-20","1997","02","20","","-3.6","","-10.9","","-7.3","","25.3","","0.0","","0.0","","0.2","","0.2","","41","","","","",""
"1997-02-21","1997","02","21","","-4.9","","-10.5","","-7.7","","25.7","","0.0","","0.0","","0.2","","0.2","","41","","","","",""
"1997-02-22","1997","02","22","","-9.1","","-23.2","","-16.2","","34.2","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-02-23","1997","02","23","","-10.9","","-26.4","","-18.7","","36.7","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-02-24","1997","02","24","","3.3","","-20.8","","-8.8","","26.8","","0.0","","0.0","","0.2","","0.2","","41","","","","",""
"1997-02-25","1997","02","25","","2.4","","-12.2","","-4.9","","22.9","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-02-26","1997","02","26","","-9.3","","-22.9","","-16.1","","34.1","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"1997-02-27","1997","02","27","","-12.4","","-23.4","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-02-28","1997","02","28","","-9.5","","-23.0","","-16.3","","34.3","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-03-01","1997","03","01","","-8.9","","-18.2","","-13.6","","31.6","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"1997-03-02","1997","03","02","","-12.2","","-20.2","","-16.2","","34.2","","0.0","","0.0","","0.2","","0.2","","41","","","","",""
"1997-03-03","1997","03","03","","-16.6","","-25.1","","-20.9","","38.9","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"1997-03-04","1997","03","04","","-13.6","","-24.4","","-19.0","","37.0","","0.0","","0.0","","4.0","","4.0","","45","","","","",""
"1997-03-05","1997","03","05","","-14.8","","-27.6","","-21.2","","39.2","","0.0","","0.0","","0.0","T","0.0","T","45","","","","",""
"1997-03-06","1997","03","06","","-13.3","","-30.6","","-22.0","","40.0","","0.0","","0.0","","0.0","T","0.0","T","45","","","","",""
"1997-03-07","1997","03","07","","-9.3","","-23.5","","-16.4","","34.4","","0.0","","0.0","","1.4","","1.4","","46","","","","",""
"1997-03-08","1997","03","08","","-7.2","","-12.9","","-10.1","","28.1","","0.0","","0.0","T","5.0","","5.0","","51","","","","",""
"1997-03-09","1997","03","09","","-2.9","","-18.2","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"1997-03-10","1997","03","10","","-4.9","","-16.3","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","51","","","","",""
