"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1979-01-01","1979","01","01","","-18.9","","-25.2","","-22.1","","40.1","","0.0","","0.0","","0.2","","0.2","","10","","31","","54",""
"1979-01-02","1979","01","02","","-14.2","","-26.0","","-20.1","","38.1","","0.0","","0.0","","0.0","T","0.0","T","8","","30","","50",""
"1979-01-03","1979","01","03","","-18.3","","-27.0","","-22.7","","40.7","","0.0","","0.0","","0.0","T","0.0","T","8","","30","","46",""
"1979-01-04","1979","01","04","","-25.4","","-31.1","","-28.3","","46.3","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1979-01-05","1979","01","05","","-14.4","","-28.6","","-21.5","","39.5","","0.0","","0.0","","0.0","T","0.0","T","8","","30","","48",""
"1979-01-06","1979","01","06","","-14.0","","-18.9","","-16.5","","34.5","","0.0","","0.0","","0.3","","0.3","","8","","31","","46",""
"1979-01-07","1979","01","07","","-12.4","","-23.1","","-17.8","","35.8","","0.0","","0.0","","0.2","","0.2","","8","","25","","37",""
"1979-01-08","1979","01","08","","-9.6","","-18.3","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","8","","30","","39",""
"1979-01-09","1979","01","09","","-12.5","","-28.1","","-20.3","","38.3","","0.0","","0.0","","0.6","","0.6","","8","","","","<31",""
"1979-01-10","1979","01","10","","-17.2","","-29.6","","-23.4","","41.4","","0.0","","0.0","","0.2","","0.2","","8","","","","<31",""
"1979-01-11","1979","01","11","","-24.3","","-31.6","","-28.0","","46.0","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1979-01-12","1979","01","12","","-23.7","","-31.8","","-27.8","","45.8","","0.0","","0.0","","0.2","","0.2","","8","","","","<31",""
"1979-01-13","1979","01","13","","-25.1","","-34.8","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","8","","31","","35",""
"1979-01-14","1979","01","14","","-21.0","","-30.0","","-25.5","","43.5","","0.0","","0.0","","0.0","T","0.0","T","8","","25","","35",""
"1979-01-15","1979","01","15","","-24.4","","-33.8","","-29.1","","47.1","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1979-01-16","1979","01","16","","-21.4","","-32.3","","-26.9","","44.9","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1979-01-17","1979","01","17","","-10.1","","-21.7","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1979-01-18","1979","01","18","","-6.3","","-17.3","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1979-01-19","1979","01","19","","-4.3","","-18.6","","-11.5","","29.5","","0.0","","0.0","","0.8","","0.8","","8","","29","","31",""
"1979-01-20","1979","01","20","","-4.6","","-12.4","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","8","","30","","37",""
"1979-01-21","1979","01","21","","-9.4","","-13.7","","-11.6","","29.6","","0.0","","0.0","","1.9","","1.9","","8","","","","<31",""
"1979-01-22","1979","01","22","","-12.8","","-23.1","","-18.0","","36.0","","0.0","","0.0","","0.4","","0.4","","10","","2","","31",""
"1979-01-23","1979","01","23","","-14.4","","-23.8","","-19.1","","37.1","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"1979-01-24","1979","01","24","","-7.0","","-15.0","","-11.0","","29.0","","0.0","","0.0","","1.2","","1.2","","10","","30","","41",""
"1979-01-25","1979","01","25","","-8.9","","-23.7","","-16.3","","34.3","","0.0","","0.0","","0.9","","0.9","","11","","35","","39",""
"1979-01-26","1979","01","26","","-17.1","","-26.4","","-21.8","","39.8","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1979-01-27","1979","01","27","","-20.0","","-27.4","","-23.7","","41.7","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1979-01-28","1979","01","28","","-19.0","","-27.1","","-23.1","","41.1","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1979-01-29","1979","01","29","","-11.9","","-23.4","","-17.7","","35.7","","0.0","","0.0","","0.5","","0.2","","11","","","","<31",""
"1979-01-30","1979","01","30","","-19.6","","-26.8","","-23.2","","41.2","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1979-01-31","1979","01","31","","-20.5","","-24.7","","-22.6","","40.6","","0.0","","0.0","","0.4","","0.2","","11","","","","<31",""
"1979-02-01","1979","02","01","","-19.2","","-32.0","","-25.6","","43.6","","0.0","","0.0","","0.2","","0.2","","11","","","","<31",""
"1979-02-02","1979","02","02","","-24.8","","-35.0","","-29.9","","47.9","","0.0","","0.0","","0.6","","0.6","","11","","","","<31",""
"1979-02-03","1979","02","03","","-28.9","","-37.9","","-33.4","","51.4","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"1979-02-04","1979","02","04","","-21.8","","-33.2","","-27.5","","45.5","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"1979-02-05","1979","02","05","","-19.8","","-26.0","","-22.9","","40.9","","0.0","","0.0","","1.4","","1.4","","12","","8","","39",""
"1979-02-06","1979","02","06","","-24.2","","-32.9","","-28.6","","46.6","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1979-02-07","1979","02","07","","-20.7","","-25.2","","-23.0","","41.0","","0.0","","0.0","","0.0","T","0.0","T","13","","11","","48",""
"1979-02-08","1979","02","08","","-21.9","","-28.3","","-25.1","","43.1","","0.0","","0.0","","0.4","","0.4","","13","","","","<31",""
"1979-02-09","1979","02","09","","-19.2","","-27.7","","-23.5","","41.5","","0.0","","0.0","","1.8","","1.8","","13","","9","","43",""
"1979-02-10","1979","02","10","","-19.5","","-24.5","","-22.0","","40.0","","0.0","","0.0","","0.6","","0.6","","16","","","","<31",""
"1979-02-11","1979","02","11","","-22.0","","-29.2","","-25.6","","43.6","","0.0","","0.0","","0.2","","0.2","","16","","","","<31",""
"1979-02-12","1979","02","12","","-23.4","","-26.9","","-25.2","","43.2","","0.0","","0.0","","0.2","","0.2","","16","","","","<31",""
"1979-02-13","1979","02","13","","-21.5","","-25.5","","-23.5","","41.5","","0.0","","0.0","","13.6","","12.7","","18","","11","","44",""
"1979-02-14","1979","02","14","","-22.8","","-36.5","","-29.7","","47.7","","0.0","","0.0","","2.2","","2.2","","28","","","","<31",""
"1979-02-15","1979","02","15","","-30.0","","-39.7","","-34.9","","52.9","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"1979-02-16","1979","02","16","","-22.0","","-34.3","","-28.2","","46.2","","0.0","","0.0","","0.0","T","0.0","T","28","","14","","56",""
"1979-02-17","1979","02","17","","-17.6","","-25.2","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"1979-02-18","1979","02","18","","-8.6","","-24.5","","-16.6","","34.6","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"1979-02-19","1979","02","19","","-13.0","","-18.6","","-15.8","","33.8","","0.0","","0.0","","1.6","","1.4","","28","","","","<31",""
"1979-02-20","1979","02","20","","-8.3","","-19.4","","-13.9","","31.9","","0.0","","0.0","","2.2","","0.6","","29","","","","<31",""
"1979-02-21","1979","02","21","","-12.7","","-22.0","","-17.4","","35.4","","0.0","","0.0","","4.4","","1.6","","31","","","","<31",""
"1979-02-22","1979","02","22","","-16.4","","-24.6","","-20.5","","38.5","","0.0","","0.0","","1.6","","1.0","","34","","20","","43",""
"1979-02-23","1979","02","23","","-22.4","","-31.7","","-27.1","","45.1","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"1979-02-24","1979","02","24","","-17.8","","-24.2","","-21.0","","39.0","","0.0","","0.0","","0.6","","0.6","","30","","","","<31",""
"1979-02-25","1979","02","25","","-13.2","","-23.4","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"1979-02-26","1979","02","26","","-14.4","","-23.0","","-18.7","","36.7","","0.0","","0.0","","0.2","","0.0","T","30","","","","<31",""
"1979-02-27","1979","02","27","","-16.2","","-24.0","","-20.1","","38.1","","0.0","","0.0","","0.0","T","0.0","T","30","","9","","39",""
"1979-02-28","1979","02","28","","-14.7","","-18.1","","-16.4","","34.4","","0.0","","0.0","","3.2","","3.2","","30","","11","","54",""
"1979-03-01","1979","03","01","","-14.7","","-28.4","","-21.6","","39.6","","0.0","","0.0","","0.2","","0.2","","31","","","","<31",""
"1979-03-02","1979","03","02","","-13.3","","-22.7","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"1979-03-03","1979","03","03","","-2.1","","-22.6","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"1979-03-04","1979","03","04","","-2.2","","-13.6","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"1979-03-05","1979","03","05","","4.4","","-10.7","","-3.2","","21.2","","0.0","","0.0","T","0.0","","0.0","T","30","","28","","37",""
"1979-03-06","1979","03","06","","-2.2","","-10.3","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"1979-03-07","1979","03","07","","-1.3","","-10.9","","-6.1","","24.1","","0.0","","0.0","","3.4","","3.1","","20","","13","","44",""
"1979-03-08","1979","03","08","","0.5","","-17.2","","-8.4","","26.4","","0.0","","0.0","T","0.2","","0.2","","19","","34","","50",""
"1979-03-09","1979","03","09","","-14.8","","-25.0","","-19.9","","37.9","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"1979-03-10","1979","03","10","","4.5","","-19.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","19","","21","","37",""
"1979-03-11","1979","03","11","","2.1","","-3.9","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"1979-03-12","1979","03","12","","-1.4","","-7.7","","-4.6","","22.6","","0.0","","0.0","","3.6","","5.0","","12","","4","","57",""
"1979-03-13","1979","03","13","","-4.6","","-11.4","","-8.0","","26.0","","0.0","","0.0","","1.0","","1.0","","16","","30","","41",""
"1979-03-14","1979","03","14","","-9.8","","-21.8","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","16","","36","","41",""
"1979-03-15","1979","03","15","","2.7","","-11.3","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"1979-03-16","1979","03","16","","3.4","","-4.8","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","13","","1","","41",""
"1979-03-17","1979","03","17","","1.4","","-5.8","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"1979-03-18","1979","03","18","","1.6","","-9.4","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1979-03-19","1979","03","19","","-0.6","","-11.6","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"1979-03-20","1979","03","20","","1.8","","-7.8","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1979-03-21","1979","03","21","","1.8","","-6.5","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1979-03-22","1979","03","22","","0.3","","-4.9","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1979-03-23","1979","03","23","","3.9","","-6.8","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1979-03-24","1979","03","24","","2.7","","-10.0","","-3.7","","21.7","","0.0","","0.0","","3.4","","4.2","","3","","30","","70",""
"1979-03-25","1979","03","25","","-9.6","","-13.9","","-11.8","","29.8","","0.0","","0.0","","0.8","","0.8","","4","","36","","61",""
"1979-03-26","1979","03","26","","-6.3","","-17.9","","-12.1","","30.1","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"1979-03-27","1979","03","27","","-3.6","","-12.6","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"1979-03-28","1979","03","28","","-3.2","","-15.3","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","4","","15","","48",""
"1979-03-29","1979","03","29","","-0.1","","-11.0","","-5.6","","23.6","","0.0","","0.0","","0.4","","0.4","","4","","","","<31",""
"1979-03-30","1979","03","30","","-8.1","","-14.0","","-11.1","","29.1","","0.0","","0.0","","2.8","","2.5","","4","","4","","48",""
"1979-03-31","1979","03","31","","-13.2","","-20.0","","-16.6","","34.6","","0.0","","0.0","","0.0","T","0.0","T","6","","2","","41",""
"1979-04-01","1979","04","01","","-7.7","","-23.0","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1979-04-02","1979","04","02","","-4.7","","-18.0","","-11.4","","29.4","","0.0","","0.0","","1.8","","1.1","","6","","30","","37",""
"1979-04-03","1979","04","03","","-5.9","","-24.3","","-15.1","","33.1","","0.0","","0.0","","0.2","","0.2","","7","","12","","33",""
"1979-04-04","1979","04","04","","-9.3","","-19.7","","-14.5","","32.5","","0.0","","0.0","","2.2","","2.0","","9","","31","","56",""
"1979-04-05","1979","04","05","","-12.4","","-25.1","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"1979-04-06","1979","04","06","","-3.9","","-13.7","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","9","","12","","52",""
"1979-04-07","1979","04","07","","-2.6","","-8.4","","-5.5","","23.5","","0.0","","0.0","","1.0","","1.0","","9","","","","<31",""
"1979-04-08","1979","04","08","","3.0","","-7.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","10","","12","","48",""
"1979-04-09","1979","04","09","","4.5","","-3.0","","0.8","","17.2","","0.0","","0.0","T","0.0","","0.0","T","7","","12","","50",""
"1979-04-10","1979","04","10","","0.4","","-3.0","","-1.3","","19.3","","0.0","","0.5","","4.6","","6.0","","5","","11","","33",""
"1979-04-11","1979","04","11","","0.8","","-1.0","","-0.1","","18.1","","0.0","","0.2","","2.0","","2.8","","9","","","","<31",""
"1979-04-12","1979","04","12","","1.4","","-0.1","","0.7","","17.3","","0.0","","0.0","","4.6","","5.6","","5","","34","","33",""
"1979-04-13","1979","04","13","","0.7","","-2.3","","-0.8","","18.8","","0.0","","0.0","","3.2","","3.8","","4","","","","<31",""
"1979-04-14","1979","04","14","","1.1","","-4.3","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","5","","29","","41",""
"1979-04-15","1979","04","15","","2.6","","-4.3","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1979-04-16","1979","04","16","","4.4","","-5.6","","-0.6","","18.6","","0.0","","0.4","","0.0","","0.4","","4","","13","","44",""
"1979-04-17","1979","04","17","","6.7","","0.9","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","2","","14","","57",""
"1979-04-18","1979","04","18","","4.1","","0.5","","2.3","","15.7","","0.0","","8.0","","2.6","","10.6","","1","","32","","43",""
