"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1978-01-01","1978","01","01","","-9.6","","-20.4","","-15.0","","33.0","","0.0","","0.0","","0.0","T","0.0","T","15","","24","","48",""
"1978-01-02","1978","01","02","","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","15","","24","","33",""
"1978-01-03","1978","01","03","","-11.3","","-24.9","","-18.1","","36.1","","0.0","","0.0","","0.4","","0.2","","15","","2","","39",""
"1978-01-04","1978","01","04","","-16.5","","-23.7","","-20.1","","38.1","","0.0","","0.0","","1.0","","0.9","","15","","","","<31",""
"1978-01-05","1978","01","05","","-19.1","","-23.9","","-21.5","","39.5","","0.0","","0.0","","5.5","","5.2","","16","","10","","52",""
"1978-01-06","1978","01","06","","-19.8","","-25.8","","-22.8","","40.8","","0.0","","0.0","","1.9","","1.7","","18","","9","","48",""
"1978-01-07","1978","01","07","","-25.7","","-33.0","","-29.4","","47.4","","0.0","","0.0","","0.0","T","0.0","T","18","","29","","37",""
"1978-01-08","1978","01","08","","-25.6","","-34.8","","-30.2","","48.2","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-09","1978","01","09","","-24.6","","-35.3","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"1978-01-10","1978","01","10","","-21.2","","-29.6","","-25.4","","43.4","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"1978-01-11","1978","01","11","","-17.5","","-26.8","","-22.2","","40.2","","0.0","","0.0","","0.0","T","0.0","T","17","","","","<31",""
"1978-01-12","1978","01","12","","-19.1","","-26.0","","-22.6","","40.6","","0.0","","0.0","","0.4","","0.4","","17","","4","","31",""
"1978-01-13","1978","01","13","","-14.2","","-22.0","","-18.1","","36.1","","0.0","","0.0","","2.0","","1.3","","17","","","","<31",""
"1978-01-14","1978","01","14","","-12.0","","-22.7","","-17.4","","35.4","","0.0","","0.0","","0.3","","0.0","T","18","","","","<31",""
"1978-01-15","1978","01","15","","-17.0","","-34.1","","-25.6","","43.6","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-16","1978","01","16","","-23.1","","-34.7","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","18","","12","","33",""
"1978-01-17","1978","01","17","","-23.3","","-31.7","","-27.5","","45.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-18","1978","01","18","","-26.3","","-39.5","","-32.9","","50.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-19","1978","01","19","","-17.3","","-35.2","","-26.3","","44.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-20","1978","01","20","","-17.9","","-26.9","","-22.4","","40.4","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-21","1978","01","21","","-11.5","","-22.6","","-17.1","","35.1","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1978-01-22","1978","01","22","","0.6","","-15.0","","-7.2","","25.2","","0.0","","0.0","","0.4","","0.4","","18","","29","","54",""
"1978-01-23","1978","01","23","","-1.8","","-11.0","","-6.4","","24.4","","0.0","","0.0","","0.2","","0.2","","16","","30","","48",""
"1978-01-24","1978","01","24","","-8.5","","-25.9","","-17.2","","35.2","","0.0","","0.0","","0.0","T","0.0","T","16","","35","","59",""
"1978-01-25","1978","01","25","","-23.3","","-32.5","","-27.9","","45.9","","0.0","","0.0","","0.0","","0.0","","16","","","","<31",""
"1978-01-26","1978","01","26","","-24.6","","-32.9","","-28.8","","46.8","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-01-27","1978","01","27","","-24.7","","-35.5","","-30.1","","48.1","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-01-28","1978","01","28","","-19.7","","-28.0","","-23.9","","41.9","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-01-29","1978","01","29","","-18.8","","-31.0","","-24.9","","42.9","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-01-30","1978","01","30","","-18.7","","-22.6","","-20.7","","38.7","","0.0","","0.0","","0.2","","0.2","","16","","","","<31",""
"1978-01-31","1978","01","31","","-19.5","","-33.6","","-26.6","","44.6","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-02-01","1978","02","01","","-25.6","","-35.1","","-30.4","","48.4","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-02-02","1978","02","02","","-19.6","","-33.4","","-26.5","","44.5","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-02-03","1978","02","03","","-16.6","","-26.0","","-21.3","","39.3","","0.0","","0.0","","0.2","","0.2","","16","","","","<31",""
"1978-02-04","1978","02","04","","-20.8","","-29.5","","-25.2","","43.2","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1978-02-05","1978","02","05","","-12.5","","-21.0","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","16","","13","","65",""
"1978-02-06","1978","02","06","","-10.8","","-15.1","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","16","","13","","72",""
"1978-02-07","1978","02","07","","-11.5","","-18.0","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","14","","11","","65",""
"1978-02-08","1978","02","08","","-11.1","","-16.3","","-13.7","","31.7","","0.0","","0.0","","1.2","","1.2","","11","","11","","70",""
