"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2000-01-01","2000","01","01","","-11.0","","-18.8","","-14.9","","32.9","","0.0","","0.0","","4.4","","3.0","","1","","","","",""
"2000-01-02","2000","01","02","","-18.7","","-21.7","","-20.2","","38.2","","0.0","","0.0","","3.6","","1.5","","5","","","","",""
"2000-01-03","2000","01","03","","-18.8","","-25.4","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"2000-01-04","2000","01","04","","-14.3","","-25.5","","-19.9","","37.9","","0.0","","0.0","","0.8","","0.8","","8","","","","",""
"2000-01-05","2000","01","05","","-12.8","","-19.2","","-16.0","","34.0","","0.0","","0.0","","0.4","","0.4","","9","","","","",""
"2000-01-06","2000","01","06","","-11.4","","-27.3","","-19.4","","37.4","","0.0","","0.0","","0.2","","0.0","T","9","","","","",""
"2000-01-07","2000","01","07","","1.6","","-11.8","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2000-01-08","2000","01","08","","-1.9","","-7.1","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"2000-01-09","2000","01","09","","-3.6","","-8.3","","-6.0","","24.0","","0.0","","0.0","","0.2","","0.0","T","8","","","","",""
"2000-01-10","2000","01","10","","-6.8","","-27.7","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2000-01-11","2000","01","11","","-20.4","","-30.6","","-25.5","","43.5","","0.0","","0.0","","0.0","T","0.0","T","8","","","","",""
"2000-01-12","2000","01","12","","-17.8","","-30.2","","-24.0","","42.0","","0.0","","0.0","","3.8","","1.5","","9","","","","",""
"2000-01-13","2000","01","13","","-19.8","","-33.0","","-26.4","","44.4","","0.0","","0.0","","1.2","","1.0","","11","","","","",""
"2000-01-14","2000","01","14","","-18.8","","-21.0","","-19.9","","37.9","","0.0","","0.0","","3.4","","3.0","","13","","","","",""
"2000-01-15","2000","01","15","","-20.5","","-31.1","","-25.8","","43.8","","0.0","","0.0","","4.0","","4.0","","16","","","","",""
"2000-01-16","2000","01","16","","-12.1","","-31.0","","-21.6","","39.6","","0.0","","0.0","","3.8","","3.5","","20","","","","",""
"2000-01-17","2000","01","17","","-11.5","","-19.1","","-15.3","","33.3","","0.0","","0.0","","0.8","","0.0","T","25","","","","",""
"2000-01-18","2000","01","18","","-16.2","","-31.1","","-23.7","","41.7","","0.0","","0.0","","0.2","","0.0","T","25","","","","",""
"2000-01-19","2000","01","19","","-17.7","","-34.9","","-26.3","","44.3","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"2000-01-20","2000","01","20","","-16.0","","-31.1","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","25","","","","",""
"2000-01-21","2000","01","21","","-11.5","","-22.7","","-17.1","","35.1","","0.0","","0.0","","1.2","","0.5","","26","","","","",""
"2000-01-22","2000","01","22","","-11.9","","-25.1","","-18.5","","36.5","","0.0","","0.0","","0.4","","0.4","","26","","","","",""
"2000-01-23","2000","01","23","","-4.7","","-23.4","","-14.1","","32.1","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
"2000-01-24","2000","01","24","","-6.8","","-19.3","","-13.1","","31.1","","0.0","","0.0","","0.0","T","0.0","T","26","","","","",""
"2000-01-25","2000","01","25","","-8.2","","-20.1","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","26","","","","",""
"2000-01-26","2000","01","26","","-8.1","","-20.5","","-14.3","","32.3","","0.0","","0.0","","0.2","","0.0","T","26","","","","",""
"2000-01-27","2000","01","27","","-11.7","","-20.2","","-16.0","","34.0","","0.0","","0.0","T","0.2","","0.0","T","26","","","","",""
"2000-01-28","2000","01","28","","-8.0","","-22.6","","-15.3","","33.3","","0.0","","0.0","T","0.0","T","0.0","T","26","","","","",""
"2000-01-29","2000","01","29","","-3.6","","-16.5","","-10.1","","28.1","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2000-01-30","2000","01","30","","-6.6","","-16.7","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"2000-01-31","2000","01","31","","-7.8","","-22.8","","-15.3","","33.3","","0.0","","0.0","T","0.0","T","0.0","T","24","","","","",""
"2000-02-01","2000","02","01","","2.6","","-12.6","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"2000-02-02","2000","02","02","","-0.9","","-7.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"2000-02-03","2000","02","03","","-2.2","","-17.0","","-9.6","","27.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2000-02-04","2000","02","04","","-6.1","","-18.9","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2000-02-05","2000","02","05","","-7.5","","-22.1","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2000-02-06","2000","02","06","","-10.0","","-23.6","","-16.8","","34.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"2000-02-07","2000","02","07","","-6.4","","-22.2","","-14.3","","32.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"2000-02-08","2000","02","08","","0.1","","-8.6","","-4.3","","22.3","","0.0","","0.0","","0.4","","0.4","","18","","","","",""
"2000-02-09","2000","02","09","","-8.5","","-23.4","","-16.0","","34.0","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-10","2000","02","10","","-16.7","","-28.8","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2000-02-11","2000","02","11","","-19.0","","-31.7","","-25.4","","43.4","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-12","2000","02","12","","-18.8","","-30.6","","-24.7","","42.7","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-13","2000","02","13","","-14.5","","-26.7","","-20.6","","38.6","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-14","2000","02","14","","-8.5","","-25.5","","-17.0","","35.0","","0.0","","0.0","","0.2","","0.0","T","18","","","","",""
"2000-02-15","2000","02","15","","-11.5","","-17.9","","-14.7","","32.7","","0.0","","0.0","","0.2","","0.0","T","18","","","","",""
"2000-02-16","2000","02","16","","-13.5","","-21.4","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-17","2000","02","17","","-13.2","","-24.7","","-19.0","","37.0","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"2000-02-18","2000","02","18","","-7.9","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"2000-02-19","2000","02","19","","-3.1","","-18.9","","-11.0","","29.0","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"2000-02-20","2000","02","20","","-1.1","","-11.3","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"2000-02-21","2000","02","21","","0.4","","-18.4","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"2000-02-22","2000","02","22","","3.6","","-11.5","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"2000-02-23","2000","02","23","","4.7","","-7.7","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"2000-02-24","2000","02","24","","1.9","","-2.8","","-0.5","","18.5","","0.0","","3.6","","0.4","","4.0","","12","","","","",""
"2000-02-25","2000","02","25","","3.0","","-5.9","","-1.5","","19.5","","0.0","","0.0","","1.2","","1.2","","10","","","","",""
"2000-02-26","2000","02","26","","1.2","","-11.4","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2000-02-27","2000","02","27","","2.4","","-14.6","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2000-02-28","2000","02","28","","2.0","","-0.8","","0.6","","17.4","","0.0","","1.8","","5.2","","7.0","","8","","","","",""
"2000-02-29","2000","02","29","","0.2","","-12.6","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","9","","","","",""
"2000-03-01","2000","03","01","","3.2","","-12.5","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","8","","","","",""
"2000-03-02","2000","03","02","","5.8","","-7.5","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"2000-03-03","2000","03","03","","4.5","","-4.4","","0.1","","17.9","","0.0","","0.2","","0.0","","0.2","","6","","","","",""
"2000-03-04","2000","03","04","","5.4","","-5.1","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
"2000-03-05","2000","03","05","","3.6","","-0.3","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","3","","","","",""
"2000-03-06","2000","03","06","","2.7","","0.2","","1.5","","16.5","","0.0","","0.6","","0.8","","1.0","","2","","","","",""
"2000-03-07","2000","03","07","","1.5","","-8.1","","-3.3","","21.3","","0.0","","0.0","","1.0","","0.5","","2","","","","",""
"2000-03-08","2000","03","08","","-8.1","","-17.4","","-12.8","","30.8","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"2000-03-09","2000","03","09","","-3.7","","-14.9","","-9.3","","27.3","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2000-03-10","2000","03","10","","-4.4","","-11.7","","-8.1","","26.1","","0.0","","0.0","","0.2","","0.0","T","2","","","","",""
"2000-03-11","2000","03","11","","-7.1","","-15.7","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2000-03-12","2000","03","12","","-4.3","","-10.7","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2000-03-13","2000","03","13","","-5.1","","-14.4","","-9.8","","27.8","","0.0","","0.0","","0.2","","0.0","T","2","","","","",""
"2000-03-14","2000","03","14","","-9.6","","-19.7","","-14.7","","32.7","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"2000-03-15","2000","03","15","","-5.8","","-22.1","","-14.0","","32.0","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"2000-03-16","2000","03","16","","-1.4","","-18.6","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","2","","","","",""
"2000-03-17","2000","03","17","","4.3","","-4.5","","-0.1","","18.1","","0.0","","0.0","","3.8","","3.0","","3","","","","",""
"2000-03-18","2000","03","18","","5.8","","-5.9","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2000-03-19","2000","03","19","","6.0","","0.3","","3.2","","14.8","","0.0","","0.0","T","0.4","","0.4","","0","T","","","",""
"2000-03-20","2000","03","20","","4.4","","-3.2","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2000-03-21","2000","03","21","","6.6","","-4.8","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2000-03-22","2000","03","22","","12.6","","-2.8","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","0","T","","","",""
"2000-03-23","2000","03","23","","12.7","","1.6","","7.2","","10.8","","0.0","","4.5","","0.0","","4.5","","0","T","","","",""
"2000-03-24","2000","03","24","","8.0","","-2.7","","2.7","","15.3","","0.0","","2.5","","0.0","T","2.5","","0","","","","",""
