"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1989-01-01","1989","01","01","","-25.4","","-35.2","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1989-01-02","1989","01","02","","-11.1","","-26.6","","-18.9","","36.9","","0.0","","0.0","","0.6","","0.6","","16","","","","<31",""
"1989-01-03","1989","01","03","","-7.1","","-18.2","","-12.7","","30.7","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1989-01-04","1989","01","04","","-5.1","","-15.0","","-10.1","","28.1","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1989-01-05","1989","01","05","","-8.2","","-18.6","","-13.4","","31.4","","0.0","","0.0","","0.4","","0.2","","16","","","","<31",""
"1989-01-06","1989","01","06","","-18.6","","-23.9","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1989-01-07","1989","01","07","","-23.5","","-32.0","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"1989-01-08","1989","01","08","","-26.0","","-34.1","","-30.1","","48.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1989-01-09","1989","01","09","","-28.8","","-37.4","","-33.1","","51.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1989-01-10","1989","01","10","","-21.2","","-35.4","","-28.3","","46.3","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
