"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2009-01-01","2009","01","01","†","-16.3","","-29.6","","-23.0","","41.0","","0.0","","","M","","M","0.0","","","","3","","37",""
"2009-01-02","2009","01","02","†","-15.8","","-25.1","","-20.5","","38.5","","0.0","","","M","","M","0.0","","","","11","","35",""
"2009-01-03","2009","01","03","†","-20.1","","-40.7","","-30.4","","48.4","","0.0","","","M","","M","0.0","","","","32","","35",""
"2009-01-04","2009","01","04","†","-26.7","","-41.1","","-33.9","","51.9","","0.0","","","M","","M","1.0","","","","","","<31",""
"2009-01-05","2009","01","05","†","-14.6","","-29.9","","-22.3","","40.3","","0.0","","","M","","M","1.5","","","","11","","35",""
"2009-01-06","2009","01","06","†","-15.7","","-22.2","","-19.0","","37.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-07","2009","01","07","†","-17.7","","-24.8","","-21.3","","39.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-08","2009","01","08","†","-16.6","","-25.1","","-20.9","","38.9","","0.0","","","M","","M","1.0","","","","7","","46",""
"2009-01-09","2009","01","09","†","-14.5","","-24.1","","-19.3","","37.3","","0.0","","","M","","M","0.0","","","","30","","35",""
"2009-01-10","2009","01","10","†","-9.2","","-19.8","","-14.5","","32.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-01-11","2009","01","11","†","-7.2","","-17.8","","-12.5","","30.5","","0.0","","","M","","M","9.5","","","","4","","59",""
"2009-01-12","2009","01","12","†","-17.8","","-21.2","","-19.5","","37.5","","0.0","","","M","","M","0.0","","","","1","","33",""
"2009-01-13","2009","01","13","†","-17.7","","-28.1","","-22.9","","40.9","","0.0","","","M","","M","1.0","","","","7","","39",""
"2009-01-14","2009","01","14","†","-23.9","","-35.3","","-29.6","","47.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-01-15","2009","01","15","†","-12.4","","-31.0","","-21.7","","39.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-16","2009","01","16","†","1.0","","-15.6","","-7.3","","25.3","","0.0","","","M","","M","12.0","","","","32","","57",""
"2009-01-17","2009","01","17","†","0.9","","-8.3","","-3.7","","21.7","","0.0","","","M","","M","0.0","","","","31","","44",""
"2009-01-18","2009","01","18","†","4.7","","-1.9","","1.4","","16.6","","0.0","","","M","","M","0.0","","","","30","","48",""
"2009-01-19","2009","01","19","†","-0.4","","-13.9","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","30","","37",""
"2009-01-20","2009","01","20","†","-3.5","","-13.9","","-8.7","","26.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-21","2009","01","21","†","-6.6","","-18.5","","-12.6","","30.6","","0.0","","","M","","M","0.0","","","","1","","50",""
"2009-01-22","2009","01","22","†","-9.0","","-22.7","","-15.9","","33.9","","0.0","","","M","","M","","M","","","36","","56",""
"2009-01-23","2009","01","23","†","-22.0","","-33.5","","-27.8","","45.8","","0.0","","","M","","M","","M","","","30","","33",""
"2009-01-24","2009","01","24","†","-23.1","","-35.3","","-29.2","","47.2","","0.0","","","M","","M","0.0","","","","28","","37",""
"2009-01-25","2009","01","25","†","-23.8","","-33.9","","-28.9","","46.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-26","2009","01","26","†","-21.7","","-34.6","","-28.2","","46.2","","0.0","","","M","","M","0.0","","","","23","","32",""
"2009-01-27","2009","01","27","†","-6.0","","-25.5","","-15.8","","33.8","","0.0","","","M","","M","2.0","","","","23","","35",""
"2009-01-28","2009","01","28","†","-5.7","","-14.5","","-10.1","","28.1","","0.0","","","M","","M","1.5","","","","31","","32",""
"2009-01-29","2009","01","29","†","-3.4","","-20.1","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-01-30","2009","01","30","†","1.7","","-6.1","","-2.2","","20.2","","0.0","","","M","","M","0.5","","","","22","","32",""
"2009-01-31","2009","01","31","†","4.1","","-8.6","","-2.3","","20.3","","0.0","","","M","","M","0.5","","","","30","","65",""
"2009-02-01","2009","02","01","†","-4.8","","-26.5","","-15.7","","33.7","","0.0","","","M","","M","0.0","","","","31","E","50","E"
"2009-02-02","2009","02","02","†","-17.1","","-27.4","","-22.3","","40.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-03","2009","02","03","†","-9.7","","-21.6","","-15.7","","33.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-04","2009","02","04","†","1.3","","-9.7","","-4.2","","22.2","","0.0","","","M","","M","0.5","","","","30","","35",""
"2009-02-05","2009","02","05","†","-3.2","","-13.1","","-8.2","","26.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-06","2009","02","06","†","-3.3","","-13.6","","-8.5","","26.5","","0.0","","","M","","M","0.0","","","","7","","46",""
"2009-02-07","2009","02","07","†","-2.0","","-13.8","","-7.9","","25.9","","0.0","","","M","","M","0.5","","","","23","","35",""
"2009-02-08","2009","02","08","†","2.1","","-6.4","","-2.2","","20.2","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-02-09","2009","02","09","†","-4.1","","-13.3","","-8.7","","26.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-02-10","2009","02","10","†","-4.2","","-6.4","","-5.3","","23.3","","0.0","","","M","","M","0.5","","","","31","","39",""
"2009-02-11","2009","02","11","†","","M","-12.0","E","","M","","M","","M","","M","","M","","M","","","32","","41",""
"2009-02-12","2009","02","12","†","","M","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"2009-02-13","2009","02","13","†","-15.9","","-26.7","","-21.3","","39.3","","0.0","","","M","","M","","M","","","","","<31",""
"2009-02-14","2009","02","14","†","-17.7","","-29.5","","-23.6","","41.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-15","2009","02","15","†","-19.4","","-30.0","","-24.7","","42.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-16","2009","02","16","†","-12.4","","-23.5","","-18.0","","36.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-17","2009","02","17","†","-11.1","","-24.1","","-17.6","","35.6","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-02-18","2009","02","18","†","-14.1","","-27.2","","-20.7","","38.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-19","2009","02","19","†","-8.9","","-23.6","","-16.3","","34.3","","0.0","","","M","","M","1.5","","","","","","<31",""
"2009-02-20","2009","02","20","†","-10.5","","-22.8","","-16.7","","34.7","","0.0","","","M","","M","0.5","","","","1","","39",""
"2009-02-21","2009","02","21","†","-7.3","","-19.1","","-13.2","","31.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"2009-02-22","2009","02","22","†","-8.1","","-13.6","","-10.9","","28.9","","0.0","","","M","","M","0.0","","","","15","","46",""
"2009-02-23","2009","02","23","†","-9.9","","-14.7","","-12.3","","30.3","","0.0","","","M","","M","0.5","","","","","","<31",""
"2009-02-24","2009","02","24","†","-10.0","","-20.1","","-15.1","","33.1","","0.0","","","M","","M","2.5","","","","5","","39",""
"2009-02-25","2009","02","25","†","-19.3","","-28.5","","-23.9","","41.9","","0.0","","","M","","M","1.0","","","","","","<31",""
