"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1981-01-01","1981","01","01","","-8.5","","-13.3","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1981-01-02","1981","01","02","","-8.8","","-20.3","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","5","","2","","39",""
"1981-01-03","1981","01","03","","-9.0","","-20.0","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1981-01-04","1981","01","04","","-5.4","","-13.9","","-9.7","","27.7","","0.0","","0.0","T","0.0","T","0.0","T","5","","","","<31",""
"1981-01-05","1981","01","05","","0.4","","-8.4","","-4.0","","22.0","","0.0","","0.2","","2.2","","2.2","","5","","35","","39",""
"1981-01-06","1981","01","06","","-1.0","","-17.7","","-9.4","","27.4","","0.0","","0.0","","2.0","","2.4","","6","","5","","39",""
"1981-01-07","1981","01","07","","-8.6","","-14.8","","-11.7","","29.7","","0.0","","0.0","","2.8","","2.2","","9","","11","","48",""
"1981-01-08","1981","01","08","","-8.9","","-26.1","","-17.5","","35.5","","0.0","","0.0","","1.6","","1.3","","10","","","","<31",""
"1981-01-09","1981","01","09","","-15.3","","-30.4","","-22.9","","40.9","","0.0","","0.0","","0.4","","0.4","","11","","11","","33",""
"1981-01-10","1981","01","10","","-8.6","","-15.4","","-12.0","","30.0","","0.0","","0.0","","3.4","","2.1","","12","","","","<31",""
"1981-01-11","1981","01","11","","-7.9","","-16.5","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1981-01-12","1981","01","12","","-5.0","","-15.3","","-10.2","","28.2","","0.0","","0.0","","0.0","","0.0","","14","","28","","43",""
"1981-01-13","1981","01","13","","-2.5","","-9.9","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","14","","29","","35",""
"1981-01-14","1981","01","14","","-5.1","","-13.9","","-9.5","","27.5","","0.0","","0.0","T","0.0","T","0.0","T","14","","","","<31",""
"1981-01-15","1981","01","15","","-4.3","","-8.3","","-6.3","","24.3","","0.0","","0.0","T","0.0","T","0.0","T","14","","","","<31",""
"1981-01-16","1981","01","16","","-7.6","","-13.9","","-10.8","","28.8","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1981-01-17","1981","01","17","","-2.4","","-15.6","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","14","","16","","33",""
"1981-01-18","1981","01","18","","-2.2","","-12.4","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1981-01-19","1981","01","19","","-2.7","","-13.1","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1981-01-20","1981","01","20","","-0.5","","-13.4","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1981-01-21","1981","01","21","","-1.0","","-12.2","","-6.6","","24.6","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1981-01-22","1981","01","22","","-1.6","","-14.9","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1981-01-23","1981","01","23","","-2.0","","-9.3","","-5.7","","23.7","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1981-01-24","1981","01","24","","2.2","","-4.5","","-1.2","","19.2","","0.0","","0.6","","0.0","T","0.6","","11","","","","<31",""
"1981-01-25","1981","01","25","","-0.8","","-6.6","","-3.7","","21.7","","0.0","","0.0","T","1.8","","1.8","","7","","","","<31",""
"1981-01-26","1981","01","26","","-5.3","","-11.6","","-8.5","","26.5","","0.0","","0.0","","1.0","","0.6","","9","","","","<31",""
"1981-01-27","1981","01","27","","-6.7","","-11.0","","-8.9","","26.9","","0.0","","0.0","","0.8","","0.2","","9","","","","<31",""
"1981-01-28","1981","01","28","","-10.6","","-20.7","","-15.7","","33.7","","0.0","","0.0","","0.2","","0.0","T","9","","11","","35",""
"1981-01-29","1981","01","29","","-10.1","","-20.4","","-15.3","","33.3","","0.0","","0.0","","0.0","T","0.0","T","9","","16","","37",""
"1981-01-30","1981","01","30","","-8.6","","-14.7","","-11.7","","29.7","","0.0","","0.0","","1.2","","0.5","","9","","","","<31",""
"1981-01-31","1981","01","31","","-8.7","","-11.6","","-10.2","","28.2","","0.0","","0.0","","1.9","","0.2","","10","","","","<31",""
"1981-02-01","1981","02","01","","-11.6","","-24.2","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","11","","34","","35",""
"1981-02-02","1981","02","02","","-13.9","","-24.8","","-19.4","","37.4","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1981-02-03","1981","02","03","","-13.0","","-22.8","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1981-02-04","1981","02","04","","-2.8","","-19.4","","-11.1","","29.1","","0.0","","0.0","","0.6","","0.2","","11","","30","","50",""
"1981-02-05","1981","02","05","","-3.1","","-14.1","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","11","","31","","39",""
"1981-02-06","1981","02","06","","-6.4","","-20.0","","-13.2","","31.2","","0.0","","0.0","","1.2","","0.6","","11","","34","","69",""
"1981-02-07","1981","02","07","","-19.9","","-29.1","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","11","","34","","50",""
"1981-02-08","1981","02","08","","-18.5","","-27.0","","-22.8","","40.8","","0.0","","0.0","","0.6","","0.4","","12","","30","","39",""
"1981-02-09","1981","02","09","","-23.7","","-33.0","","-28.4","","46.4","","0.0","","0.0","","0.2","","0.2","","12","","31","","48",""
"1981-02-10","1981","02","10","","-22.0","","-34.0","","-28.0","","46.0","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"1981-02-11","1981","02","11","","-21.2","","-33.5","","-27.4","","45.4","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1981-02-12","1981","02","12","","-16.6","","-32.0","","-24.3","","42.3","","0.0","","0.0","","0.0","T","0.0","T","12","","","","<31",""
"1981-02-13","1981","02","13","","-8.0","","-26.5","","-17.3","","35.3","","0.0","","0.0","","0.0","T","0.0","T","12","","10","","44",""
"1981-02-14","1981","02","14","","3.7","","-10.5","","-3.4","","21.4","","0.0","","0.2","","0.0","T","0.2","","12","","","","<31",""
"1981-02-15","1981","02","15","","3.5","","-5.8","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1981-02-16","1981","02","16","","3.6","","-2.4","","0.6","","17.4","","0.0","","0.0","T","0.0","","0.0","T","10","","25","","44",""
"1981-02-17","1981","02","17","","2.8","","-6.2","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1981-02-18","1981","02","18","","3.7","","-7.6","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1981-02-19","1981","02","19","","6.1","","-5.9","","0.1","","17.9","","0.0","","0.0","T","0.0","","0.0","T","6","","15","","44",""
"1981-02-20","1981","02","20","","4.0","","-1.1","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"1981-02-21","1981","02","21","","3.2","","-3.0","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","3","","28","","35",""
