"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1999-01-01","1999","01","01","","-19.3","","-30.3","","-24.8","","42.8","","0.0","","0.0","","7.6","","3.5","","8","","","","",""
"1999-01-02","1999","01","02","","-20.5","","-31.0","","-25.8","","43.8","","0.0","","0.0","","0.8","","0.5","","16","","","","",""
"1999-01-03","1999","01","03","","-19.7","","-35.4","","-27.6","","45.6","","0.0","","0.0","","0.6","","0.5","","17","","","","",""
"1999-01-04","1999","01","04","","-15.0","","-25.6","","-20.3","","38.3","","0.0","","0.0","","3.2","","3.0","","18","","","","",""
"1999-01-05","1999","01","05","","-15.6","","-27.1","","-21.4","","39.4","","0.0","","0.0","","3.0","","2.5","","21","","","","",""
"1999-01-06","1999","01","06","","-26.2","","-38.0","","-32.1","","50.1","","0.0","","0.0","","0.0","T","0.0","T","23","","","","",""
"1999-01-07","1999","01","07","","-25.8","","-37.5","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","22","","","","",""
"1999-01-08","1999","01","08","","-29.1","","-37.0","","-33.1","","51.1","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"1999-01-09","1999","01","09","","-21.9","","-29.8","","-25.9","","43.9","","0.0","","0.0","","1.4","","1.0","","21","","","","",""
"1999-01-10","1999","01","10","","-22.0","","-27.6","","-24.8","","42.8","","0.0","","0.0","","1.8","","1.0","","22","","","","",""
