"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2003-01-01","2003","01","01","","-8.2","","-20.5","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"2003-01-02","2003","01","02","","-1.4","","-13.8","","-7.6","","25.6","","0.0","","2.0","","0.0","","2.0","","19","","","","",""
"2003-01-03","2003","01","03","","0.4","","-12.8","","-6.2","","24.2","","0.0","","0.5","","0.0","","0.5","","18","","","","",""
"2003-01-04","2003","01","04","","-3.7","","-12.8","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"2003-01-05","2003","01","05","","-5.7","","-11.8","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","16","","","","",""
"2003-01-06","2003","01","06","","1.4","","-9.4","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"2003-01-07","2003","01","07","","1.6","","-6.7","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"2003-01-08","2003","01","08","","4.7","","-8.9","","-2.1","","20.1","","0.0","","0.0","","0.4","","0.0","T","15","","","","",""
"2003-01-09","2003","01","09","","-8.2","","-21.7","","-15.0","","33.0","","0.0","","0.0","","0.2","","0.0","T","14","","","","",""
"2003-01-10","2003","01","10","","-18.9","","-31.0","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2003-01-11","2003","01","11","","-16.0","","-32.4","","-24.2","","42.2","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2003-01-12","2003","01","12","","-23.7","","-32.1","","-27.9","","45.9","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2003-01-13","2003","01","13","","-18.3","","-28.8","","-23.6","","41.6","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2003-01-14","2003","01","14","","-19.3","","-30.8","","-25.1","","43.1","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
