"Station Name","SASKATOON DIEFENBAKER INT'L A"
"Province","SASKATCHEWAN"
"Latitude","52.17"
"Longitude","-106.72"
"Elevation","504.10"
"Climate Identifier","4057120"
"WMO Identifier","71866"
"TC Identifier","YXE"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2010-01-01","2010","01","01","†","-14.3","","-37.4","","-25.9","","43.9","","0.0","","","M","","M","","M","","","16","","46",""
"2010-01-02","2010","01","02","†","-12.7","","-16.4","","-14.6","","32.6","","0.0","","","M","","M","","M","","","14","","35",""
"2010-01-03","2010","01","03","†","-12.7","","-20.8","","-16.8","","34.8","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-04","2010","01","04","†","-12.9","","-18.8","","-15.9","","33.9","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-05","2010","01","05","†","-14.9","","-22.1","","-18.5","","36.5","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-06","2010","01","06","†","-18.9","","-31.3","","-25.1","","43.1","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-07","2010","01","07","†","-21.2","","-35.1","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-08","2010","01","08","†","-16.0","","-24.0","","-20.0","","38.0","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-09","2010","01","09","†","-6.1","","-20.4","","-13.3","","31.3","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-10","2010","01","10","†","-3.6","","-17.4","","-10.5","","28.5","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-11","2010","01","11","†","3.8","","-12.0","","-4.1","","22.1","","0.0","","","M","","M","","M","","","17","","46",""
"2010-01-12","2010","01","12","†","4.9","","-6.3","","-0.7","","18.7","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-13","2010","01","13","†","1.1","","-6.4","","-2.7","","20.7","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-14","2010","01","14","†","-3.6","","-12.7","","-8.2","","26.2","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-15","2010","01","15","†","3.7","","-11.0","","-3.7","","21.7","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-16","2010","01","16","†","3.7","","-9.9","","-3.1","","21.1","","0.0","","","M","","M","","M","","","30","","52",""
"2010-01-17","2010","01","17","†","-0.1","","-15.2","","-7.7","","25.7","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-18","2010","01","18","†","-0.8","","-8.9","","-4.9","","22.9","","0.0","","","M","","M","","M","","","18","","32",""
"2010-01-19","2010","01","19","†","0.6","","-10.2","","-4.8","","22.8","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-20","2010","01","20","†","-6.1","","-13.1","","-9.6","","27.6","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-21","2010","01","21","†","-3.3","","-6.7","","-5.0","","23.0","","0.0","","","M","","M","","M","","","","","<31",""
"2010-01-22","2010","01","22","†","-3.6","","-4.4","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","","<31",""
